DATASET = ORTEC Test Set
NAME = Instance 08

DAY = 1
1	R	0	172	0
2	R	0	301	0
3	R	0	583	0
4	R	0	466	0
5	R	0	339	0
6	R	0	672	0
7	R	0	95	0
8	R	0	39	0
9	R	0	206	0
10	R	0	646	0
11	R	0	707	0
12	R	0	159	0
13	R	0	223	0
14	R	0	21	0
15	R	0	425	0
16	R	0	147	0
17	R	0	418	0

DAY = 2
1	R	0	171	0
2	R	0	671	0
3	R	0	557	0
4	R	0	468	0
5	R	0	198	0
6	R	0	58	0
7	R	0	709	0
8	R	0	555	0
9	R	0	640	0
10	R	0	398	0
11	R	0	-172	0
12	R	0	170	0
13	R	0	664	0
14	R	0	432	0
15	R	0	708	0
16	R	0	207	0
17	R	0	256	0
18	R	0	450	0
19	R	0	685	0
20	R	0	113	0
21	R	0	233	0
22	R	0	512	0
23	R	0	2	0
24	R	0	235	0
25	R	0	552	0
26	R	0	-21	0
27	R	0	151	0
28	R	0	61	0
29	R	0	347	0
30	R	0	-707	0
31	R	0	364	0
32	R	0	-39	0
33	R	0	571	0
34	R	0	121	0
35	R	0	410	0
36	R	0	730	0
37	R	0	742	0
38	R	0	-159	0
39	R	0	180	0
40	R	0	472	0
41	R	0	494	0

DAY = 3
1	R	0	-418	0
2	R	0	333	0
3	R	0	712	0
4	R	0	381	0
5	R	0	238	0
6	R	0	463	0
7	R	0	162	0
8	R	0	-557	0
9	R	0	-425	0
10	R	0	145	0
11	R	0	-113	0
12	R	0	437	0
13	R	0	-730	0
14	R	0	182	0
15	R	0	-95	0
16	R	0	-468	0
17	R	0	43	0
18	R	0	64	274	0
19	R	0	-147	0
20	R	0	483	0
21	R	0	397	0
22	R	0	621	0
23	R	0	-410	0
24	R	0	702	0
25	R	0	-494	0
26	R	0	193	0
27	R	0	729	0
28	R	0	210	0
29	R	0	384	0
30	R	0	-121	0
31	R	0	518	0
32	R	0	423	0
33	R	0	56	0
34	R	0	582	0
35	R	0	340	0
36	R	0	581	0
37	R	0	314	0
38	R	0	732	0
39	R	0	561	0
40	R	0	132	0
41	R	0	513	0
42	R	0	461	0
43	R	0	591	0
44	R	0	-235	0
45	R	0	-347	0
46	R	0	-552	0
47	R	0	122	0
48	R	0	452	0
49	R	0	441	0

DAY = 4
1	R	0	155	0
2	R	0	42	0
3	R	0	7	0
4	R	0	-672	0
5	R	0	645	0
6	R	0	528	0
7	R	0	738	0
8	R	0	84	0
9	R	0	12	0
10	R	0	-333	0
11	R	0	550	0
12	R	0	-518	0
13	R	0	-583	0
14	R	0	174	0
15	R	0	415	0
16	R	0	-171	0
17	R	0	-256	0
18	R	0	412	0
19	R	0	496	0
20	R	0	-709	0
21	R	0	-170	0
22	R	0	-182	0
23	R	0	110	0
24	R	0	307	0
25	R	0	-43	0
26	R	0	-206	0
27	R	0	199	-685	0
28	R	0	-466	0
29	R	0	390	0
30	R	0	24	0
31	R	0	-122	0
32	R	0	244	0
33	R	0	380	0
34	R	0	27	0
35	R	0	-461	0
36	R	0	-207	0
37	R	0	375	0
38	R	0	241	0
39	R	0	454	0
40	R	0	551	0
41	R	0	-512	0
42	R	0	-591	0
43	R	0	-732	0
44	R	0	284	0
45	R	0	73	0
46	R	0	224	0
47	R	0	-640	0
48	R	0	-339	0
49	R	0	-223	0
50	R	0	153	0
51	R	0	-452	0
52	R	0	329	0
53	R	0	-646	0
54	R	0	283	0
55	R	0	-664	0
56	R	0	558	0
57	R	0	-555	0
58	R	0	-437	0
59	R	0	229	0
60	R	0	103	0
61	R	0	203	0
62	R	0	-56	0
63	R	0	101	0
64	R	0	213	0
65	R	0	-301	0
66	R	0	68	0
67	R	0	-340	0
68	R	0	-463	0
69	R	0	148	0
70	R	0	144	0
71	R	0	106	0
72	R	0	628	0
73	R	0	659	0
74	R	0	-621	0
75	R	0	138	0
76	R	0	265	0
77	R	0	225	0
78	R	0	382	0
79	R	0	484	0
80	R	0	70	0
81	R	0	-450	0
82	R	0	-145	0
83	R	0	-238	0
84	R	0	404	0
85	R	0	-702	0

DAY = 5
1	R	0	-384	0
2	R	0	662	0
3	R	0	-708	0
4	R	0	735	0
5	R	0	-265	0
6	R	0	554	0
7	R	0	377	0
8	R	0	209	0
9	R	0	46	0
10	R	0	-180	0
11	R	0	-61	0
12	R	0	-244	0
13	R	0	346	0
14	R	0	-70	0
15	R	0	701	0
16	R	0	-198	0
17	R	0	79	0
18	R	0	-2	0
19	R	0	-64	0
20	R	0	-199	0
21	R	0	660	0
22	R	0	-225	0
23	R	0	601	0
24	R	0	737	0
25	R	0	-397	0
26	R	0	288	0
27	R	0	-174	0
28	R	0	560	0
29	R	0	593	0
30	R	0	212	0
31	R	0	-138	0
32	R	0	-432	0
33	R	0	576	0
34	R	0	-729	0
35	R	0	717	0
36	R	0	-375	0
37	R	0	-571	0
38	R	0	-398	0
39	R	0	149	0
40	R	0	-144	0
41	R	0	25	0
42	R	0	-742	0
43	R	0	-162	295	0
44	R	0	82	-233	0
45	R	0	-283	0
46	R	0	260	0
47	R	0	237	0
48	R	0	459	0
49	R	0	-582	0
50	R	0	-390	0
51	R	0	-671	0
52	R	0	-151	0
53	R	0	-58	0
54	R	0	323	0
55	R	0	610	0
56	R	0	-472	0
57	R	0	-12	-513	0
58	R	0	-42	0
59	R	0	420	0
60	R	0	-229	0
61	R	0	-441	0
62	R	0	176	0
63	R	0	507	0
64	R	0	-84	0
65	R	0	-364	0
66	R	0	619	0

DAY = 6
1	R	0	-132	0
2	R	0	-382	0
3	R	0	34	0
4	R	0	-241	51	0
5	R	0	618	0
6	R	0	650	0
7	R	0	276	0
8	R	0	-712	0
9	R	0	616	0
10	R	0	-415	0
11	R	0	394	0
12	R	0	529	0
13	R	0	251	0
14	R	0	127	0
15	R	0	411	-323	0
16	R	0	684	0
17	R	0	344	0
18	R	0	602	0
