DATASET = ORTEC Test Set
NAME = Instance 06

DAY = 1
1	R	0	112	0
2	R	0	283	0
3	R	0	268	0
4	R	0	179	0
5	R	0	223	0
6	R	0	256	0
7	R	0	413	0
8	R	0	181	0
9	R	0	415	0
10	R	0	248	0
11	R	0	20	0
12	R	0	235	0
13	R	0	378	0
14	R	0	219	0
15	R	0	451	0
16	R	0	381	0
17	R	0	454	0
18	R	0	93	0
19	R	0	343	0
20	R	0	453	0

DAY = 2
1	R	0	416	0
2	R	0	63	0
3	R	0	82	0
4	R	0	443	0
5	R	0	312	0
6	R	0	434	0
7	R	0	104	0
8	R	0	142	0
9	R	0	414	0
10	R	0	-93	0
11	R	0	-268	0
12	R	0	384	0
13	R	0	-179	0
14	R	0	430	0
15	R	0	113	0
16	R	0	367	0
17	R	0	35	0
18	R	0	437	0
19	R	0	67	0
20	R	0	187	0
21	R	0	432	0
22	R	0	309	0
23	R	0	247	0
24	R	0	76	0
25	R	0	272	0
26	R	0	395	0

DAY = 3
1	R	0	140	0
2	R	0	150	0
3	R	0	216	0
4	R	0	25	0
5	R	0	300	0
6	R	0	-395	0	-454	0
7	R	0	305	0
8	R	0	389	0
9	R	0	469	0
10	R	0	346	0
11	R	0	296	0
12	R	0	-219	0
13	R	0	360	0
14	R	0	211	0
15	R	0	405	0
16	R	0	-142	0
17	R	0	79	0
18	R	0	455	0
19	R	0	107	0
20	R	0	-381	0
21	R	0	155	0
22	R	0	417	0
23	R	0	47	0
24	R	0	204	0
25	R	0	339	0
26	R	0	262	0
27	R	0	95	0
28	R	0	-223	0
29	R	0	-416	0
30	R	0	37	0
31	R	0	201	0
32	R	0	124	0
33	R	0	5	0
34	R	0	-283	0
35	R	0	215	0
36	R	0	-378	0
37	R	0	457	0
38	R	0	-181	0
39	R	0	141	0
40	R	0	355	0
41	R	0	464	0
42	R	0	489	0
43	R	0	163	0
44	R	0	478	0
45	R	0	-20	0
46	R	0	177	0
47	R	0	374	0
48	R	0	-309	0
49	R	0	-104	0
50	R	0	498	0

DAY = 4
1	R	0	166	0
2	R	0	-248	0
3	R	0	2	0
4	R	0	278	0
5	R	0	365	0
6	R	0	387	0
7	R	0	-469	0
8	R	0	460	0
9	R	0	-415	0
10	R	0	-384	0
11	R	0	479	0
12	R	0	176	0
13	R	0	259	0
14	R	0	321	0
15	R	0	125	0
16	R	0	-414	0
17	R	0	117	0
18	R	0	465	0
19	R	0	356	0
20	R	0	231	0
21	R	0	251	0
22	R	0	143	0
23	R	0	154	0
24	R	0	190	0
25	R	0	441	0
26	R	0	480	0
27	R	0	450	0
28	R	0	-430	0
29	R	0	-95	0
30	R	0	72	0
31	R	0	87	0
32	R	0	159	0
33	R	0	98	0
34	R	0	-413	0
35	R	0	45	0
36	R	0	-124	0
37	R	0	-150	0
