DATASET = ORTEC Test Set
NAME = Instance 10

DAY = 1
1	R	0	299	0
2	R	0	415	0
3	R	0	247	0
4	R	0	570	0
5	R	0	432	0
6	R	0	641	0
7	R	0	184	0
8	R	0	605	976	0
9	R	0	927	0
10	R	0	492	0
11	R	0	341	0
12	R	0	941	0
13	R	0	503	0
14	R	0	113	0
15	R	0	194	0
16	R	0	677	0
17	R	0	531	0
18	R	0	159	0
19	R	0	863	0
20	R	0	664	0
21	R	0	314	0
22	R	0	878	0
23	R	0	993	0
24	R	0	865	0
25	R	0	133	0
26	R	0	355	0
27	R	0	990	0
28	R	0	53	0
29	R	0	947	0
30	R	0	823	0
31	R	0	224	0
32	R	0	971	0
33	R	0	370	0
34	R	0	386	0
35	R	0	269	0
36	R	0	726	0
37	R	0	446	0
38	R	0	396	0
39	R	0	214	537	0
40	R	0	708	0

DAY = 2
1	R	0	132	0
2	R	0	289	0
3	R	0	335	0
4	R	0	555	0
5	R	0	995	0
6	R	0	846	0
7	R	0	906	0
8	R	0	324	0
9	R	0	-708	0
10	R	0	155	0
11	R	0	-446	0
12	R	0	857	0
13	R	0	125	0
14	R	0	-823	0
15	R	0	507	0
16	R	0	-865	0
17	R	0	-341	0
18	R	0	983	0
19	R	0	71	0
20	R	0	959	0
21	R	0	-386	0
22	R	0	-993	0
23	R	0	406	0
24	R	0	644	0
25	R	0	686	0
26	R	0	623	0
27	R	0	390	0
28	R	0	474	0
29	R	0	809	0
30	R	0	-531	0
31	R	0	318	0
32	R	0	511	0
33	R	0	-224	0
34	R	0	-53	0
35	R	0	634	0
36	R	0	700	0
37	R	0	430	0
38	R	0	581	0
39	R	0	168	0
40	R	0	500	0
41	R	0	694	0
42	R	0	222	0
43	R	0	974	0
44	R	0	421	0
45	R	0	813	0
46	R	0	585	0
47	R	0	123	0
48	R	0	978	0
49	R	0	439	0
50	R	0	922	0
51	R	0	695	0
52	R	0	811	0
53	R	0	244	0

DAY = 3
1	R	0	-432	0
2	R	0	828	0
3	R	0	-878	0
4	R	0	287	0
5	R	0	-983	0
6	R	0	-971	0
7	R	0	-390	0
8	R	0	935	0
9	R	0	-159	0
10	R	0	619	0
11	R	0	-570	0
12	R	0	-809	0
13	R	0	-641	0
14	R	0	12	0
15	R	0	685	0
16	R	0	409	0
17	R	0	-133	0
18	R	0	662	0
19	R	0	852	0
20	R	0	183	0
21	R	0	-299	0
22	R	0	297	0
23	R	0	742	0
24	R	0	-686	0
25	R	0	725	0
26	R	0	-995	0
27	R	0	897	0
