DATASET = ORTEC Test Set
NAME = Instance 06

DAY = 1
1	R	0	248	0
2	R	0	450	0
3	R	0	147	0
4	R	0	291	0
5	R	0	384	0
6	R	0	413	0
7	R	0	451	0
8	R	0	219	0
9	R	0	20	0
10	R	0	142	0
11	R	0	268	0
12	R	0	67	0
13	R	0	5	0
14	R	0	112	0
15	R	0	181	0
16	R	0	381	0
17	R	0	223	0

DAY = 2
1	R	0	179	0
2	R	0	76	0
3	R	0	133	0
4	R	0	414	0
5	R	0	159	0
6	R	0	283	0
7	R	0	187	0
8	R	0	177	0
9	R	0	178	0
10	R	0	-450	0
11	R	0	22	0
12	R	0	453	0
13	R	0	-142	0
14	R	0	30	0
15	R	0	104	0
16	R	0	25	0
17	R	0	82	0
18	R	0	418	0
19	R	0	265	0
20	R	0	211	0
21	R	0	-268	0

DAY = 3
1	R	0	436	0
2	R	0	285	0
3	R	0	356	0
4	R	0	319	0
5	R	0	378	0
6	R	0	218	0
7	R	0	387	0
8	R	0	141	0
9	R	0	45	0
10	R	0	355	0
11	R	0	204	0
12	R	0	329	0
13	R	0	51	0
14	R	0	-67	0
15	R	0	16	0
16	R	0	300	0
17	R	0	498	0
18	R	0	-384	0
19	R	0	-20	0
20	R	0	121	0
21	R	0	166	0
22	R	0	395	0
23	R	0	489	0
24	R	0	155	0
25	R	0	339	0
26	R	0	125	0
27	R	0	95	0
28	R	0	296	0
29	R	0	437	0
30	R	0	216	0
31	R	0	-5	0
32	R	0	443	0
33	R	0	-291	0
34	R	0	478	0
35	R	0	449	0
36	R	0	54	0
37	R	0	417	0
38	R	0	-219	0
39	R	0	262	0
40	R	0	84	0
41	R	0	225	0
42	R	0	-223	0
43	R	0	-381	0
44	R	0	-104	0
45	R	0	361	0
46	R	0	-159	0
47	R	0	156	0
48	R	0	-181	0
49	R	0	215	0
50	R	0	24	0
51	R	0	-418	0
52	R	0	-179	0
53	R	0	286	0

DAY = 4
1	R	0	434	0
2	R	0	432	0
3	R	0	47	0
4	R	0	221	0
5	R	0	333	0
6	R	0	191	0
7	R	0	403	0
8	R	0	213	0
9	R	0	475	0
10	R	0	391	0
11	R	0	336	0
12	R	0	343	0
13	R	0	358	0
14	R	0	124	0
15	R	0	-147	0
16	R	0	-329	0
17	R	0	90	0
18	R	0	2	0
19	R	0	-356	0
20	R	0	-395	0
21	R	0	-95	0
22	R	0	9	0
23	R	0	-54	0	469	0
24	R	0	464	0
25	R	0	28	0
26	R	0	-283	0
27	R	0	-300	0
28	R	0	468	0
29	R	0	416	0
30	R	0	448	0
31	R	0	360	0
32	R	0	-361	0
33	R	0	342	0
34	R	0	429	0
35	R	0	-112	0
36	R	0	-265	0
37	R	0	-436	0
38	R	0	465	471	0
39	R	0	410	0
40	R	0	458	-413	0
41	R	0	-51	0
42	R	0	113	0
43	R	0	194	0
44	R	0	231	0
45	R	0	326	0
46	R	0	428	0
47	R	0	-319	0
48	R	0	305	0
49	R	0	-215	0
50	R	0	18	0
51	R	0	-248	0
52	R	0	-285	0
53	R	0	480	0
54	R	0	150	0
55	R	0	168	0
56	R	0	-82	0
57	R	0	251	0
58	R	0	184	0
59	R	0	154	0
60	R	0	-451	12	0
61	R	0	48	0
62	R	0	-414	0
63	R	0	308	0
64	R	0	-156	0
65	R	0	190	0
66	R	0	486	0
67	R	0	264	0

DAY = 5
1	R	0	137	0
2	R	0	244	0
3	R	0	243	0
4	R	0	-213	0
5	R	0	390	0
6	R	0	42	0
7	R	0	314	0
8	R	0	354	0
9	R	0	130	0
10	R	0	-471	0	-133	0
11	R	0	279	0
12	R	0	-264	0
13	R	0	335	0
14	R	0	-16	0
15	R	0	63	0
16	R	0	-121	0
17	R	0	-211	0
18	R	0	136	0
19	R	0	75	0
20	R	0	494	0
21	R	0	315	0
22	R	0	-18	0
23	R	0	322	0
24	R	0	101	0	235	0
25	R	0	161	0
26	R	0	-453	0
27	R	0	467	0
28	R	0	-22	0
29	R	0	-360	0
30	R	0	-449	0
31	R	0	-464	0
32	R	0	408	0
33	R	0	439	0
34	R	0	-480	0
35	R	0	-178	0
36	R	0	-465	0
37	R	0	-225	0
38	R	0	71	0
39	R	0	323	0
40	R	0	273	0
41	R	0	484	0
42	R	0	-150	0
43	R	0	23	0
44	R	0	117	0
45	R	0	-184	0
46	R	0	35	0
47	R	0	115	0
48	R	0	-204	0
49	R	0	-76	0
50	R	0	-417	0
51	R	0	196	0
52	R	0	-187	0
53	R	0	-25	0
54	R	0	-194	0
55	R	0	421	0
56	R	0	41	0
57	R	0	164	0
58	R	0	6	0
59	R	0	-469	0
60	R	0	441	0
61	R	0	186	0
62	R	0	143	0
63	R	0	-478	85	0
64	R	0	-124	0
65	R	0	-30	0
66	R	0	105	0
67	R	0	474	0
68	R	0	209	0
69	R	0	-475	0
70	R	0	476	0
71	R	0	-166	0
72	R	0	-378	0
73	R	0	280	0
74	R	0	442	0
75	R	0	46	0
76	R	0	324	0
77	R	0	195	0
78	R	0	420	0
79	R	0	463	0
80	R	0	199	0
81	R	0	193	0
82	R	0	-177	0
83	R	0	396	0	325	0
84	R	0	377	0
85	R	0	-90	0
86	R	0	373	0
87	R	0	-416	0

DAY = 6
1	R	0	-373	0
2	R	0	278	0
3	R	0	96	0
4	R	0	-434	0
5	R	0	365	0
6	R	0	17	0
7	R	0	229	0
8	R	0	351	0
9	R	0	-125	0
10	R	0	-141	0
11	R	0	311	0
12	R	0	-130	0
13	R	0	192	0
14	R	0	153	0
15	R	0	-286	0
16	R	0	226	0
17	R	0	370	0
18	R	0	255	0
19	R	0	238	0
20	R	0	-355	0
21	R	0	172	0
22	R	0	140	0
23	R	0	-231	0
24	R	0	-262	0
25	R	0	81	0
26	R	0	-251	0
27	R	0	201	0
28	R	0	276	0
29	R	0	122	0
30	R	0	-209	0
31	R	0	-280	447	0	-323	0
32	R	0	-216	0
33	R	0	-354	0
34	R	0	-437	0
