DATASET = ORTEC Test Set
NAME = Instance 08

DAY = 1
1	R	0	170	0
2	R	0	162	0
3	R	0	707	0
4	R	0	646	0
5	R	0	432	0
6	R	0	466	0
7	R	0	473	0
8	R	0	56	0
9	R	0	223	0
10	R	0	574	0
11	R	0	127	0
12	R	0	555	0
13	R	0	518	0
14	R	0	463	0
15	R	0	664	0
16	R	0	210	0
17	R	0	24	0
18	R	0	100	0
19	R	0	39	0
20	R	0	149	0
21	R	0	7	0
22	R	0	571	0
23	R	0	709	0
24	R	0	339	0
25	R	0	95	0
26	R	0	381	0
27	R	0	132	0
28	R	0	172	0
29	R	0	112	0
30	R	0	206	0
31	R	0	147	583	0
32	R	0	425	0
33	R	0	462	0
34	R	0	418	0
35	R	0	233	0
36	R	0	159	0
37	R	0	180	0
38	R	0	603	0
39	R	0	528	0
40	R	0	452	0
41	R	0	363	0
42	R	0	121	0
43	R	0	628	0
44	R	0	301	0
45	R	0	21	0
46	R	0	410	0
47	R	0	63	0
48	R	0	237	0
49	R	0	5	0
50	R	0	672	0
51	R	0	572	0
52	R	0	558	0
53	R	0	529	0
54	R	0	176	0
55	R	0	404	0
56	R	0	314	441	0
57	R	0	344	0

DAY = 2
1	R	0	283	0
2	R	0	256	0
3	R	0	146	0
4	R	0	519	0
5	R	0	560	0
6	R	0	552	0
7	R	0	-462	0
8	R	0	2	0
9	R	0	468	0
10	R	0	591	0
11	R	0	742	0
12	R	0	725	0
13	R	0	671	0
14	R	0	195	0
15	R	0	-237	0
16	R	0	407	0
17	R	0	216	-363	0
18	R	0	-159	0
19	R	0	730	0
20	R	0	582	0
21	R	0	385	0
22	R	0	640	0
23	R	0	333	0
24	R	0	494	0
25	R	0	708	0
26	R	0	184	0
27	R	0	-172	0
28	R	0	-56	0
29	R	0	-121	0
30	R	0	122	0
31	R	0	-452	0
32	R	0	561	0
33	R	0	-21	0
34	R	0	-463	0
35	R	0	384	0
36	R	0	472	0
37	R	0	459	0
38	R	0	-574	0
39	R	0	225	0
40	R	0	557	0
41	R	0	347	0
42	R	0	738	0
43	R	0	-707	0
44	R	0	198	0
45	R	0	-39	0
46	R	0	727	0
47	R	0	-518	0
48	R	0	450	0
49	R	0	525	0
50	R	0	-410	0
51	R	0	447	0
52	R	0	685	0
53	R	0	-344	0
54	R	0	732	0
55	R	0	712	0
56	R	0	401	0
57	R	0	736	0
58	R	0	340	0

DAY = 3
1	R	0	-727	0
2	R	0	-441	0
3	R	0	461	0
4	R	0	-730	0
5	R	0	238	0
6	R	0	-473	0
7	R	0	113	0
8	R	0	295	0
9	R	0	193	0
10	R	0	-63	0
11	R	0	64	0
12	R	0	-468	0
13	R	0	-555	0
14	R	0	-557	0
15	R	0	440	0
16	R	0	729	0
17	R	0	73	0
18	R	0	437	0
19	R	0	-170	0
20	R	0	-709	0
21	R	0	-552	-7	0
22	R	0	412	0
23	R	0	278	0
24	R	0	-225	0
25	R	0	-347	0
26	R	0	155	0
27	R	0	-591	0
28	R	0	483	0
29	R	0	-122	0
30	R	0	161	0
31	R	0	390	0
32	R	0	702	0
33	R	0	364	0
34	R	0	-528	0
35	R	0	-529	0
36	R	0	-494	0
37	R	0	-24	0
38	R	0	382	0
39	R	0	-664	0
40	R	0	-333	0
41	R	0	26	0
42	R	0	307	0
43	R	0	-195	0
44	R	0	-147	0
45	R	0	274	0
46	R	0	-425	0
47	R	0	610	0
48	R	0	-340	0
49	R	0	-560	0
50	R	0	322	0
51	R	0	442	0
52	R	0	-732	0
53	R	0	-162	0
54	R	0	182	0
55	R	0	-95	0
56	R	0	84	0
57	R	0	386	0
58	R	0	477	0
59	R	0	-149	0
60	R	0	334	0
61	R	0	323	0
62	R	0	-283	0
63	R	0	-418	0
64	R	0	145	0
65	R	0	-736	0

DAY = 4
1	R	0	203	0
2	R	0	-206	0
3	R	0	-450	0
4	R	0	-628	0
5	R	0	454	0
6	R	0	670	0
7	R	0	-233	0
8	R	0	-322	0
9	R	0	-210	0
10	R	0	-571	-672	0
11	R	0	-132	0
12	R	0	-437	0
13	R	0	-610	229	0
14	R	0	-112	0
15	R	0	188	0
16	R	0	380	0
17	R	0	12	0
18	R	0	-558	0
19	R	0	130	0
20	R	0	-314	0
21	R	0	213	0
22	R	0	-466	0
23	R	0	-381	0
24	R	0	581	0
25	R	0	-685	0
26	R	0	-646	0
27	R	0	246	-386	0
28	R	0	244	0
29	R	0	329	0
30	R	0	151	0
31	R	0	496	0
32	R	0	-572	0
33	R	0	-583	0
34	R	0	706	0
35	R	0	-145	0
36	R	0	-223	0
37	R	0	-323	0
38	R	0	-256	0
39	R	0	68	0
40	R	0	-702	0
41	R	0	619	0
42	R	0	174	0
43	R	0	-180	0
44	R	0	-404	0
45	R	0	-519	0
46	R	0	-385	0
47	R	0	-461	0
48	R	0	-182	0
49	R	0	-738	0
50	R	0	-339	0
51	R	0	-238	0
52	R	0	46	0
53	R	0	47	0
54	R	0	-100	0
55	R	0	-432	0
56	R	0	-301	0
57	R	0	110	0
58	R	0	167	0
59	R	0	428	0
60	R	0	621	0
61	R	0	645	0
62	R	0	-525	0
63	R	0	-390	0
64	R	0	-603	0
65	R	0	-216	-84	0
66	R	0	138	0
67	R	0	-127	0
68	R	0	-113	0
69	R	0	101	0
70	R	0	623	0
71	R	0	272	0
72	R	0	-176	0
73	R	0	-5	0
74	R	0	-582	0
75	R	0	106	0
76	R	0	-384	0
77	R	0	48	0
78	R	0	-640	411	0

DAY = 5
1	R	0	281	0
2	R	0	-440	0
3	R	0	-561	0
4	R	0	728	0
5	R	0	601	0
6	R	0	-130	0
7	R	0	507	0
8	R	0	-174	0
9	R	0	573	0
10	R	0	-198	0
11	R	0	136	0
12	R	0	-382	0
13	R	0	-244	0
14	R	0	42	0
15	R	0	374	0
16	R	0	-295	0
17	R	0	-2	0
18	R	0	379	0
19	R	0	512	0
20	R	0	484	0
21	R	0	-278	0
22	R	0	-477	0
23	R	0	-184	0
24	R	0	717	0
25	R	0	-447	0
26	R	0	235	0
27	R	0	-12	0
28	R	0	-725	0
29	R	0	-742	0
30	R	0	-472	0
31	R	0	-708	0
32	R	0	27	0
33	R	0	-47	0
34	R	0	22	0
35	R	0	660	0
36	R	0	305	0
37	R	0	-188	0
38	R	0	625	0
39	R	0	663	0
40	R	0	255	0
41	R	0	394	0
42	R	0	117	0
43	R	0	662	0
44	R	0	277	0
45	R	0	99	0
46	R	0	393	0
47	R	0	-621	0
48	R	0	-407	0
49	R	0	690	0
50	R	0	-161	0
51	R	0	701	0
52	R	0	273	0
53	R	0	427	0
54	R	0	602	0
55	R	0	550	0
56	R	0	302	0
57	R	0	650	0
58	R	0	465	0
59	R	0	-411	0
60	R	0	565	0
61	R	0	-229	0
62	R	0	-729	0
63	R	0	659	0
64	R	0	367	0
65	R	0	148	0
66	R	0	375	0
67	R	0	346	0
68	R	0	153	0
69	R	0	593	0
70	R	0	241	-64	0
71	R	0	666	0
72	R	0	-401	0
73	R	0	656	0
74	R	0	38	0
75	R	0	377	0
76	R	0	533	0
77	R	0	-138	0
78	R	0	-146	0
79	R	0	-671	0
80	R	0	-712	0
81	R	0	-459	0
82	R	0	589	0
83	R	0	-246	0

